dataset,question_id,record_index,source_file,source_locator,source_category,single_generator,best_mas_generator,p_single,p_best_mas,delta,bucket,bucket_cn,mean5_complete,candidate_scope,question_preview
mmlu_pro,mmlu_pro_6181,6178,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6178,health,finalizer_only,star,0.4,0.0,-0.4,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A 44-year-old woman with a 10-year history of arthritis comes to the office because she has had increasing pain and stiffness in her hands, wrists, and knees during the past several months. She also h"
mmlu_pro,mmlu_pro_8231,6179,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6179,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The longevity of people living in a certain locality has a standard deviation of 14 years. What is the mean longevity if 30% of the people live longer than 75 years? Assume a normal distribution for l
mmlu_pro,mmlu_pro_6341,6180,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6180,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The Supreme Court has now ruled that older workers need no longer prove _____________ to win a job discrimination suit. Options: (A) Unfair treatment (B) Discrimination (C) Employment history (D) Inte
mmlu_pro,mmlu_pro_2043,6181,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6181,psychology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Discuss the importance of the family as a socializing agent. DescribeBaumrind's(1967) study of the relationship between the preschooler's personality and the type of discipline he receives from his pa
mmlu_pro,mmlu_pro_8020,6182,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6182,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Yesterday, Micah ate an even number of strawberries. He also ate an odd number of apples. Which group could represent the strawberries, S, and apples, A, Micah ate yesterday? Options: (A) SSSSSSSSS; A"
mmlu_pro,mmlu_pro_11729,6183,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6183,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Find the variance of the random variable, Z = X + Y if X and Y are not independent. Options: (A) VarZ = VarX + VarY - 2E[{X - E(X)}{Y - E(Y)}] (B) VarZ = |VarX - VarY| (C) VarZ =VarX +VarY (D) VarZ = "
mmlu_pro,mmlu_pro_5498,6184,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6184,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following defines the salience of a political issue? Options: (A) The amount of coverage the issue receives in the major news media (B) The number of social media posts about the issue (C
mmlu_pro,mmlu_pro_11827,6185,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6185,engineering,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The pressure and Mach number of helium flowing through a channelat a certain point are found to be P = 30psiaand M = 1.5. At a point further downstream the pressure is 15psia.Assuming isentropic flow 
mmlu_pro,mmlu_pro_2957,6186,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6186,biology,finalizer_only,star,0.8,1.0,0.2,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"In humans, the disease known as hemophilia is inherited as an X-linked recessive trait. Sally and Sam, both of whom are normal, marry, and they have three children: (1) Saul, a hemophiliac, who marrie"
mmlu_pro,mmlu_pro_6731,6187,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6187,health,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Changes in the reproductive system are more _____ for men but not for women Options: (A) Organismic (B) Intermittent (C) Regressive (D) Progressive (E) Cyclical (F) Nurturant (G) Continuous (H) Mechan
mmlu_pro,mmlu_pro_1166,6188,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6188,law,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A new gang member, hoping to impress the gang's leader, pointed a gun at a pedestrian and ordered her to give him her expensive watch, which she did. The gang member then tossed the watch to the gang "
mmlu_pro,mmlu_pro_3248,6189,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6189,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What are the chief differences between plant andanimal cells? Options: (A) Animal cells have larger vacuoles than plant cells (B) Animal cells have a rigid cellulose wall (C) Animal cells contain chlo
mmlu_pro,mmlu_pro_5231,6190,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6190,other,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following actions is most important before removing the blade from a gas-powered lawn mower? Options: (A) Checking the mower's tire pressure (B) Checking the oil level (C) Removing the mo
mmlu_pro,mmlu_pro_9774,6191,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6191,physics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Calculate $\Delta S^{\circ}$ for the reaction $3 \mathrm{H}_2(g)+\mathrm{N}_2(g) \rightarrow$ $2 \mathrm{NH}_3(g)$ at $725 \mathrm{~K}$. Omit terms in the temperature-dependent heat capacities higher 
mmlu_pro,mmlu_pro_7876,6192,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6192,math,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Show how to approximate the required work by a Riemann sum. Then express the work as an integral and evaluate it. A cable that weighs $2 \mathrm{~lb} / \mathrm{ft}$ is used to lift $800 \mathrm{~lb}$ 
mmlu_pro,mmlu_pro_11702,6193,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6193,engineering,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"If 5 watts/meter^2 is thePoyntingvector of a plane wave traveling in free space, find its average energy density. Options: (A) (1/2) erg/meter^3 (B) (1/3)erg/meter^3 (C) (1/8) erg/meter^3 (D) (3/6) er"
mmlu_pro,mmlu_pro_960,6194,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6194,law,finalizer_only,star,0.6,1.0,0.4,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"A man owned real estate in fee simple. He transferred a life estate in it over to a friend for the friend's lifetime. When the fee simple owner died, the life estate owner conveyed his interest to his"
mmlu_pro,mmlu_pro_1492,6195,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6195,law,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of these statements best describes the UK Constitution? Options: (A) The UK Constitution is based on a Bill of Rights (B) The UK Constitution gives the judiciary the power to overturn acts of pa
mmlu_pro,mmlu_pro_4554,6196,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6196,chemistry,finalizer_only,star,0.2,0.0,-0.2,both_low_nonzero,双低（非全零）,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"At 393.7°C, the second-rate constant for the decomposition of gaseous hydrogen iodide in a second order reaction is 2.6 × 10^-4M^-1s^-1. Given that the Arrhenius activation energy for the reaction is "
mmlu_pro,mmlu_pro_9761,6197,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6197,physics,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"The separation of the headlights on a car is about 150cm. When the car is 30 meters away, what is the separation of the images of the lights on the retina? Options: (A) 4 mm (B) .833 mm (C) 1 mm (D) 1"
mmlu_pro,mmlu_pro_3315,6198,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6198,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Explain how density dependent controls of population occur. Options: (A) Density dependent controls of population are solely a result of natural disasters such as floods and droughts (B) Density depen
mmlu_pro,mmlu_pro_2925,6199,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6199,biology,finalizer_only,star,0.8,0.4,-0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which of the following observations helped Darwin shape his concept of descent with modification? Options: (A) Species diversity declines farther from the equator. (B) Fewer species live on islands th
mmlu_pro,mmlu_pro_10539,6200,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6200,computer science,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Consider a periodic signal $x(t)$ with period $(T)$ equals to ten. Over one period (i.e., $-5 \leq t<5)$, it is defined as $$ x(t)=\left\{\begin{array}{cc} 2 & -5 \leq t<0 \\ -2 & 0 \leq t<5 \end{arra"
mmlu_pro,mmlu_pro_7241,6201,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6201,economics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The primary focus of microeconomics is Options: (A) the overall national economy and its growth. (B) the impact of government regulations on businesses. (C) the stock market and its fluctuations. (D) 
mmlu_pro,mmlu_pro_6225,6202,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6202,health,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Which sequence describes the systemic circulation? Options: (A) Left ventricle → aorta → capillaries → arteries → veins (B) Right ventricle → pulmonary trunk → arteries → capillaries →veins (C) Right 
mmlu_pro,mmlu_pro_9887,6203,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6203,physics,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,What voltage will send a current of 2 amperes through a bell circuit if the resistance of the circuit is 3 ohms? Options: (A) 10 volts (B) 12 volts (C) 1 volt (D) 6 volts (E) 7 volts (F) 4 volts (G) 8
mmlu_pro,mmlu_pro_11709,6204,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6204,engineering,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Determine the force required to raise a load of 3100 lbs., whena 2.5 in. triple threaded square power screw is used alongwith a collar having an outer diameter 4.5 in. and inner diameter3.0 in. The pi"
mmlu_pro,mmlu_pro_2390,6205,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6205,psychology,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Numerous factor-analytic studies have been performed on tests of motor function (e.g., Purdue Pegboard). In general, these studies have revealed that Options: (A) most motor functions are determined b"
mmlu_pro,mmlu_pro_4642,6206,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6206,chemistry,finalizer_only,star,0.6,0.4,-0.2,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"You want to plate out 50g of copper from an aqueous solution of CuSO_4. Assuming 100% efficiency, how many coulombs are required? Options: (A) 1.25 × 10^5 coul (B) 1.45 × 10^5 coul (C) 1.67 × 10^5 cou"
mmlu_pro,mmlu_pro_4735,6207,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6207,history,finalizer_only,star,0.4,0.8,0.4,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,Clovis points are NOT found in: Options: (A) Canada. (B) Mexico. (C) the continental United States. (D) Alaska.
mmlu_pro,mmlu_pro_2593,6208,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6208,psychology,finalizer_only,star,0.0,0.0,0.0,other,其他,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Although they disagreed with his personal infidelities, many Americans supported President Bill Clinton's position and policy decisions during his term in office. This dichotomy of opinion demonstrate"
mmlu_pro,mmlu_pro_3369,6209,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6209,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Describe the various land biomes that are usually encounteredby a traveler going from the equator to the arcticpolar ice cap. Options: (A) Tropical rain forests, savannas, and tundra (B) Tropical rain"
mmlu_pro,mmlu_pro_751,6210,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6210,business,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,"Ms. Susan Wane and Ms. Dolly Watson invested $35,000 and $20,000 respectively, in a corkscrew factory. They decided to share the profits equally, after each receives 8% interest on her investment. Sho"
mmlu_pro,mmlu_pro_3363,6211,data/mmlu_pro/train70_single_best_mean5_clean.json,data/mmlu_pro/train70_single_best_mean5_clean.json#record_index=6211,biology,finalizer_only,star,1.0,1.0,0.0,both_high,双高,True,only SingleAgent and fixed BestMAS have Mean-5 labels,The heart does not extract oxygen and nutrients from the blood within the atria and ventricles. How is the heart sup-plied with its metabolic needs? Options: (A) The heart synthesizes its own nutrient
